time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-03-31 00:00:00+00:00,8.0,6.0,64,21
2025-04-01 00:00:00+00:00,8.0,5.0,46,19
2025-04-02 00:00:00+00:00,8.0,6.0,59,24
2025-04-03 00:00:00+00:00,6.0,6.0,30,20
2025-04-04 00:00:00+00:00,8.0,5.0,44,25
2025-04-05 00:00:00+00:00,15.0,6.0,8,5
2025-04-06 00:00:00+00:00,3.0,3.0,15,8
2025-04-07 00:00:00+00:00,6.0,5.0,43,15
2025-04-08 00:00:00+00:00,5.0,5.0,36,21
2025-04-09 00:00:00+00:00,3.0,3.0,39,19
2025-04-10 00:00:00+00:00,6.0,6.0,17,13
2025-04-11 00:00:00+00:00,6.0,3.0,28,17
2025-04-12 00:00:00+00:00,4.0,3.0,26,9
2025-04-13 00:00:00+00:00,,,8,7
