referrer,views_total,views_unique
Google,176,124
github.com,22,13
chatgpt.com,12,9
Bing,11,5
time-series-features.gitbook.io,10,9
link.springer.com,6,3
br.search.yahoo.com,6,1
ecosia.org,4,3
sktime.net,3,2
gemini.google.com,3,2
