time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-04-26 00:00:00+00:00,26,11,25,13
2026-04-27 00:00:00+00:00,25,12,21,17
2026-04-28 00:00:00+00:00,14,5,6,6
2026-04-29 00:00:00+00:00,44,10,5,5
2026-04-30 00:00:00+00:00,30,14,13,10
2026-05-01 00:00:00+00:00,22,7,6,2
2026-05-02 00:00:00+00:00,23,7,9,5
2026-05-03 00:00:00+00:00,25,11,13,10
2026-05-04 00:00:00+00:00,44,17,14,13
2026-05-05 00:00:00+00:00,33,13,38,18
2026-05-06 00:00:00+00:00,38,13,7,6
2026-05-07 00:00:00+00:00,25,12,6,5
2026-05-08 00:00:00+00:00,30,20,13,8
2026-05-09 00:00:00+00:00,45,15,20,7
