referrer,views_total,views_unique
Google,80,41
github.com,55,29
chatgpt.com,24,5
teams.public.onecdn.static.microsoft,13,3
pypi.org,10,3
link.springer.com,4,3
claude.ai,3,2
Bing,2,2
DuckDuckGo,2,2
doubao.com,1,1
