time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-25 00:00:00+00:00,3.0,1.0,24,14
2024-07-26 00:00:00+00:00,,,68,18
2024-07-27 00:00:00+00:00,1.0,1.0,14,6
2024-07-28 00:00:00+00:00,,,9,7
2024-07-29 00:00:00+00:00,,,24,21
2024-07-30 00:00:00+00:00,,,34,22
2024-07-31 00:00:00+00:00,1.0,1.0,82,22
2024-08-01 00:00:00+00:00,1.0,1.0,55,16
2024-08-02 00:00:00+00:00,2.0,2.0,49,19
2024-08-03 00:00:00+00:00,,,9,7
2024-08-04 00:00:00+00:00,5.0,2.0,52,6
2024-08-05 00:00:00+00:00,6.0,3.0,33,19
2024-08-06 00:00:00+00:00,2.0,2.0,28,18
2024-08-07 00:00:00+00:00,2.0,2.0,61,29
