referrer,views_total,views_unique
Google,114,68
github.com,38,18
time-series-features.gitbook.io,10,7
Bing,7,2
juliahub.com,3,3
pypi.org,3,3
link.springer.com,2,2
yandex.ru,2,1
DuckDuckGo,1,1
search.brave.com,1,1
