referrer,views_total,views_unique
Google,119,75
github.com,46,18
time-series-features.gitbook.io,11,5
link.springer.com,9,3
Bing,8,7
search.brave.com,8,6
pypi.org,7,4
Yahoo,4,3
sktime.net,2,2
DuckDuckGo,2,1
