time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-10-24 00:00:00+00:00,4,4,52,17
2023-10-25 00:00:00+00:00,6,6,22,14
2023-10-26 00:00:00+00:00,14,9,52,18
2023-10-27 00:00:00+00:00,3,3,84,13
2023-10-28 00:00:00+00:00,6,6,11,5
2023-10-29 00:00:00+00:00,5,5,24,6
2023-10-30 00:00:00+00:00,4,4,113,22
2023-10-31 00:00:00+00:00,10,5,107,20
2023-11-01 00:00:00+00:00,3,3,55,25
2023-11-02 00:00:00+00:00,3,3,117,17
2023-11-03 00:00:00+00:00,4,4,68,11
2023-11-04 00:00:00+00:00,4,4,9,7
2023-11-05 00:00:00+00:00,5,5,1,1
2023-11-06 00:00:00+00:00,3,3,43,23
