referrer,views_total,views_unique
Google,219,82
github.com,81,27
feature-based-time-series-analys.gitbook.io,21,9
pypi.org,8,3
sktime.net,7,1
link.springer.com,5,2
Bing,5,2
learning.oreilly.com,3,3
lms.skillfactory.ru,3,2
cn.bing.com,3,1
