referrer,views_total,views_unique
Google,144,87
github.com,17,13
time-series-features.gitbook.io,11,7
Bing,8,5
statics.teams.cdn.office.net,8,4
DuckDuckGo,5,3
link.springer.com,4,2
cn.bing.com,2,2
chatgpt.com,2,2
pypi.org,2,2
