time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-06 00:00:00+00:00,14,7,22,14
2026-02-07 00:00:00+00:00,16,7,11,8
2026-02-08 00:00:00+00:00,21,12,8,7
2026-02-09 00:00:00+00:00,5,4,19,14
2026-02-10 00:00:00+00:00,22,13,48,17
2026-02-11 00:00:00+00:00,12,7,29,12
2026-02-12 00:00:00+00:00,6,5,17,17
2026-02-13 00:00:00+00:00,14,6,6,5
2026-02-14 00:00:00+00:00,9,5,9,5
2026-02-15 00:00:00+00:00,17,9,8,5
2026-02-16 00:00:00+00:00,23,11,13,10
2026-02-17 00:00:00+00:00,15,8,38,16
2026-02-18 00:00:00+00:00,8,4,32,27
2026-02-19 00:00:00+00:00,8,4,22,19
