referrer,views_total,views_unique
Google,159,101
github.com,21,18
time-series-features.gitbook.io,13,8
Bing,6,5
medium.com,4,4
DuckDuckGo,3,3
chatgpt.com,3,3
lm.facebook.com,2,2
link.springer.com,2,2
wiki.iis.uj.edu.pl,2,2
