referrer,views_total,views_unique
Google,181,108
github.com,23,14
pypi.org,15,4
Bing,13,8
medium.com,8,8
time-series-features.gitbook.io,7,5
statics.teams.cdn.office.net,5,4
wiki.iis.uj.edu.pl,5,1
freedium.cfd,3,2
chatgpt.com,2,2
