time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-01-05 00:00:00+00:00,10.0,5.0,18,8
2024-01-06 00:00:00+00:00,3.0,3.0,15,6
2024-01-07 00:00:00+00:00,3.0,3.0,22,8
2024-01-08 00:00:00+00:00,10.0,5.0,30,14
2024-01-09 00:00:00+00:00,4.0,4.0,103,15
2024-01-10 00:00:00+00:00,6.0,5.0,31,18
2024-01-11 00:00:00+00:00,5.0,5.0,32,17
2024-01-12 00:00:00+00:00,5.0,5.0,69,20
2024-01-13 00:00:00+00:00,4.0,4.0,14,10
2024-01-14 00:00:00+00:00,5.0,5.0,15,4
2024-01-15 00:00:00+00:00,5.0,5.0,24,17
2024-01-16 00:00:00+00:00,6.0,6.0,53,18
2024-01-17 00:00:00+00:00,3.0,3.0,32,16
2024-01-18 00:00:00+00:00,,,153,24
