time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-12-17 00:00:00+00:00,5,5,13,3
2023-12-18 00:00:00+00:00,4,4,36,11
2023-12-19 00:00:00+00:00,4,4,54,14
2023-12-20 00:00:00+00:00,7,7,55,16
2023-12-21 00:00:00+00:00,3,3,17,10
2023-12-22 00:00:00+00:00,3,3,99,10
2023-12-23 00:00:00+00:00,3,3,22,4
2023-12-24 00:00:00+00:00,3,3,13,8
2023-12-25 00:00:00+00:00,4,4,5,4
2023-12-26 00:00:00+00:00,10,5,5,5
2023-12-27 00:00:00+00:00,10,5,38,8
2023-12-28 00:00:00+00:00,6,6,132,12
2023-12-29 00:00:00+00:00,7,6,257,11
2023-12-30 00:00:00+00:00,4,2,12,6
