referrer,views_total,views_unique
Google,128,79
github.com,57,17
Bing,11,10
link.springer.com,8,4
nature.com,7,2
time-series-features.gitbook.io,6,5
ecosia.org,5,3
pypi.org,4,4
chatgpt.com,4,3
DuckDuckGo,3,2
