referrer,views_total,views_unique
Google,210,105
chatgpt.com,96,16
github.com,28,12
time-series-features.gitbook.io,15,7
pypi.org,10,8
au.search.yahoo.com,8,1
Bing,7,6
statics.teams.cdn.office.net,4,1
link.springer.com,3,3
sktime.net,2,2
