time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-12-08 00:00:00+00:00,12,8,52,21
2025-12-09 00:00:00+00:00,16,10,33,27
2025-12-10 00:00:00+00:00,8,4,35,27
2025-12-11 00:00:00+00:00,11,7,43,29
2025-12-12 00:00:00+00:00,7,7,21,17
2025-12-13 00:00:00+00:00,3,3,10,8
2025-12-14 00:00:00+00:00,10,6,14,8
2025-12-15 00:00:00+00:00,8,8,33,22
2025-12-16 00:00:00+00:00,15,10,33,26
2025-12-17 00:00:00+00:00,17,9,30,20
2025-12-18 00:00:00+00:00,5,4,28,20
2025-12-19 00:00:00+00:00,11,11,28,21
2025-12-20 00:00:00+00:00,11,5,19,10
2025-12-21 00:00:00+00:00,4,3,11,10
