referrer,views_total,views_unique
Google,235,118
chatgpt.com,22,18
github.com,17,12
Bing,14,9
time-series-features.gitbook.io,14,7
pypi.org,9,7
au.search.yahoo.com,8,1
link.springer.com,6,5
statics.teams.cdn.office.net,5,2
search.brave.com,3,2
