referrer,views_total,views_unique
Google,121,68
github.com,63,32
pypi.org,40,6
link.springer.com,28,5
time-series-features.gitbook.io,22,13
juliahub.com,20,6
DuckDuckGo,15,3
rdrr.io,11,2
Bing,10,4
pub.towardsai.net,7,1
