referrer,views_total,views_unique
Google,154,107
github.com,59,27
Bing,13,4
time-series-features.gitbook.io,9,7
pypi.org,4,4
moma.corp.google.com,2,1
ftp.gwdg.de,2,1
search.brave.com,1,1
yandex.ru,1,1
opentimeseries.com,1,1
