time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-18 00:00:00+00:00,10.0,6.0,51,22
2024-06-19 00:00:00+00:00,3.0,3.0,37,22
2024-06-20 00:00:00+00:00,10.0,6.0,75,21
2024-06-21 00:00:00+00:00,5.0,3.0,144,27
2024-06-22 00:00:00+00:00,2.0,1.0,19,10
2024-06-23 00:00:00+00:00,5.0,3.0,9,8
2024-06-24 00:00:00+00:00,,,62,26
2024-06-25 00:00:00+00:00,1.0,1.0,82,21
2024-06-26 00:00:00+00:00,1.0,1.0,27,19
2024-06-27 00:00:00+00:00,5.0,3.0,31,19
2024-06-28 00:00:00+00:00,,,20,11
2024-06-29 00:00:00+00:00,2.0,1.0,15,7
2024-06-30 00:00:00+00:00,3.0,1.0,57,11
2024-07-01 00:00:00+00:00,2.0,2.0,65,23
