referrer,views_total,views_unique
Google,124,69
github.com,41,13
time-series-features.gitbook.io,21,13
pypi.org,15,7
search.brave.com,9,8
Bing,6,6
chatgpt.com,4,3
link.springer.com,4,3
sktime.net,3,3
Yahoo,3,2
