referrer,views_total,views_unique
Google,74,49
Bing,20,8
github.com,9,9
time-series-features.gitbook.io,5,5
teams.public.onecdn.static.microsoft,5,1
DuckDuckGo,3,2
link.springer.com,3,2
chatgpt.com,1,1
cran.r-project.org,1,1
opentimeseries.com,1,1
