referrer,views_total,views_unique
Google,209,104
github.com,37,17
Bing,15,9
link.springer.com,14,3
time-series-features.gitbook.io,8,5
opentimeseries.com,8,4
statics.teams.cdn.office.net,4,3
DuckDuckGo,3,3
teams.microsoft.com,3,2
chatgpt.com,3,2
