referrer,views_total,views_unique
Google,199,115
github.com,23,15
time-series-features.gitbook.io,8,7
chatgpt.com,6,3
pypi.org,5,5
Bing,4,3
yandex.ru,3,2
colab.research.google.com,3,1
statics.teams.cdn.office.net,3,1
search.brave.com,2,2
