referrer,views_total,views_unique
Google,217,119
github.com,41,19
chatgpt.com,14,11
Bing,14,6
time-series-features.gitbook.io,12,10
br.search.yahoo.com,9,2
link.springer.com,7,4
cran.r-project.org,3,3
ecosia.org,3,2
gemini.google.com,3,2
