referrer,views_total,views_unique
Google,318,98
github.com,54,19
Bing,46,5
time-series-features.gitbook.io,41,14
DuckDuckGo,32,1
freedium.cfd,28,1
search.brave.com,9,2
temabit.atlassian.net,9,1
t.co,5,5
cran.r-project.org,5,2
