referrer,views_total,views_unique
Google,123,80
github.com,52,20
search.brave.com,15,9
time-series-features.gitbook.io,13,4
pypi.org,7,3
link.springer.com,7,2
Bing,4,4
chatgpt.com,1,1
hendersontrent.r-universe.dev,1,1
markdownviewer.pages.dev,1,1
