referrer,views_total,views_unique
Google,84,48
github.com,53,31
chatgpt.com,23,7
teams.public.onecdn.static.microsoft,13,3
pypi.org,12,5
Bing,6,4
link.springer.com,4,3
search.brave.com,3,1
DuckDuckGo,1,1
cran.r-project.org,1,1
