referrer,views_total,views_unique
Google,49,42
github.com,39,22
Bing,13,7
chatgpt.com,10,5
link.springer.com,6,4
time-series-features.gitbook.io,4,1
pypi.org,3,3
ce.zchat.tech,2,1
ulis.se,2,1
DuckDuckGo,1,1
