referrer,views_total,views_unique
Google,69,42
github.com,16,8
chatgpt.com,15,6
pypi.org,9,5
time-series-features.gitbook.io,6,3
opentimeseries.com,5,3
nature.com,5,2
search.brave.com,4,3
statics.teams.cdn.office.net,3,2
Bing,2,2
