referrer,views_total,views_unique
Google,129,80
github.com,43,18
time-series-features.gitbook.io,12,5
search.brave.com,11,6
link.springer.com,8,3
Bing,7,6
pypi.org,6,3
Yahoo,2,2
sktime.net,2,2
ecosia.org,2,1
