referrer,views_total,views_unique
Google,82,54
github.com,26,13
time-series-features.gitbook.io,8,6
Bing,6,2
link.springer.com,2,2
DuckDuckGo,2,2
v9kg4fi819.feishu.cn,2,1
opentimeseries.com,2,1
yandex.ru,2,1
ecosia.org,1,1
