referrer,views_total,views_unique
Google,63,46
github.com,30,16
Bing,20,9
time-series-features.gitbook.io,9,7
teams.public.onecdn.static.microsoft,8,3
pypi.org,2,2
chatgpt.com,1,1
cran.r-project.org,1,1
link.springer.com,1,1
nature.com,1,1
