referrer,views_total,views_unique
Google,200,125
github.com,24,12
time-series-features.gitbook.io,19,9
chatgpt.com,13,12
Bing,11,7
pypi.org,5,5
medium.com,4,2
link.springer.com,2,2
opentimeseries.com,2,2
aeon-toolkit.org,2,1
