referrer,views_total,views_unique
Google,250,124
github.com,38,15
chatgpt.com,16,13
time-series-features.gitbook.io,10,7
Bing,10,4
br.search.yahoo.com,9,2
pypi.org,7,4
DuckDuckGo,4,2
search.brave.com,4,1
cran.r-project.org,3,3
