referrer,views_total,views_unique
Google,81,45
github.com,25,14
Bing,22,16
doubao.com,4,3
link.springer.com,3,3
chatgpt.com,3,2
e.mail.ru,3,1
DuckDuckGo,2,2
ecosia.org,2,2
medium.com,2,2
