referrer,views_total,views_unique
Google,242,85
time-series-features.gitbook.io,57,15
github.com,53,17
Bing,24,4
pypi.org,9,5
sktime.net,5,4
opentimeseries.com,5,3
DuckDuckGo,4,1
medium.com,3,1
link.springer.com,2,2
