time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-04 00:00:00+00:00,5.0,5.0,84,19
2024-03-05 00:00:00+00:00,3.0,3.0,65,27
2024-03-06 00:00:00+00:00,5.0,5.0,74,19
2024-03-07 00:00:00+00:00,3.0,3.0,81,21
2024-03-08 00:00:00+00:00,3.0,3.0,129,17
2024-03-09 00:00:00+00:00,4.0,4.0,78,12
2024-03-10 00:00:00+00:00,2.0,2.0,124,12
2024-03-11 00:00:00+00:00,3.0,3.0,96,30
2024-03-12 00:00:00+00:00,5.0,5.0,108,19
2024-03-13 00:00:00+00:00,3.0,3.0,119,20
2024-03-14 00:00:00+00:00,2.0,2.0,100,25
2024-03-15 00:00:00+00:00,3.0,3.0,90,20
2024-03-16 00:00:00+00:00,4.0,4.0,15,7
2024-03-17 00:00:00+00:00,,,39,7
