referrer,views_total,views_unique
Google,160,90
link.springer.com,68,2
github.com,17,13
pub.towardsai.net,11,1
time-series-features.gitbook.io,7,5
opentimeseries.com,6,2
pypi.org,5,3
Bing,4,4
statics.teams.cdn.office.net,3,1
cn.bing.com,3,1
