time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-03-12 00:00:00+00:00,5.0,5.0,108,19
2024-03-13 00:00:00+00:00,3.0,3.0,119,20
2024-03-14 00:00:00+00:00,2.0,2.0,100,25
2024-03-15 00:00:00+00:00,3.0,3.0,90,20
2024-03-16 00:00:00+00:00,4.0,4.0,15,7
2024-03-17 00:00:00+00:00,2.0,2.0,39,7
2024-03-18 00:00:00+00:00,5.0,5.0,59,24
2024-03-19 00:00:00+00:00,3.0,3.0,76,27
2024-03-20 00:00:00+00:00,2.0,2.0,63,15
2024-03-21 00:00:00+00:00,4.0,4.0,16,9
2024-03-22 00:00:00+00:00,4.0,4.0,14,10
2024-03-23 00:00:00+00:00,3.0,3.0,29,4
2024-03-24 00:00:00+00:00,2.0,2.0,43,5
2024-03-25 00:00:00+00:00,,,36,18
