referrer,views_total,views_unique
Google,148,105
github.com,26,14
time-series-features.gitbook.io,26,9
Bing,25,11
chatgpt.com,13,8
opentimeseries.com,11,3
ecosia.org,8,2
DuckDuckGo,5,4
link.springer.com,5,2
pypi.org,4,3
