referrer,views_total,views_unique
Google,150,86
time-series-features.gitbook.io,48,6
github.com,27,13
medium.com,11,1
pypi.org,6,5
Bing,4,3
statics.teams.cdn.office.net,3,2
ecosia.org,1,1
link.springer.com,1,1
chatgpt.com,1,1
