referrer,views_total,views_unique
Google,470,117
time-series-features.gitbook.io,36,19
github.com,30,13
sktime.net,27,3
Bing,3,3
pypi.org,3,3
opentimeseries.com,3,1
DuckDuckGo,2,2
news.ycombinator.com,2,1
skine.ru,1,1
