referrer,views_total,views_unique
Google,137,83
github.com,58,13
pypi.org,23,13
link.springer.com,13,4
Bing,8,6
search.brave.com,8,6
time-series-features.gitbook.io,7,5
cran.r-project.org,5,1
DuckDuckGo,4,2
chatgpt.com,3,2
