referrer,views_total,views_unique
Google,150,77
github.com,52,27
pypi.org,44,7
link.springer.com,26,4
juliahub.com,20,6
time-series-features.gitbook.io,18,10
DuckDuckGo,15,3
pub.towardsai.net,14,1
Bing,10,4
rdrr.io,10,1
