referrer,views_total,views_unique
Google,145,100
time-series-features.gitbook.io,26,8
Bing,24,7
github.com,14,12
chatgpt.com,14,9
pypi.org,3,3
mail.google.com,3,1
statics.teams.cdn.office.net,2,2
confluence.samsungds.net,2,2
link.springer.com,2,1
