referrer,views_total,views_unique
Google,271,100
github.com,43,21
time-series-features.gitbook.io,37,15
Bing,17,6
cran.r-project.org,5,3
sktime.net,5,1
link.springer.com,3,3
opentimeseries.com,3,1
yandex.ru,2,2
app.gitbook.com,2,1
