referrer,views_total,views_unique
Google,85,49
github.com,49,29
teams.public.onecdn.static.microsoft,13,3
chatgpt.com,12,6
pypi.org,12,5
Bing,8,6
search.brave.com,4,2
link.springer.com,3,2
e.mail.ru,3,1
DuckDuckGo,1,1
