referrer,views_total,views_unique
Google,194,103
github.com,21,15
time-series-features.gitbook.io,16,5
chatgpt.com,8,5
medium.com,7,5
DuckDuckGo,5,4
Bing,4,4
statics.teams.cdn.office.net,4,3
link.springer.com,2,2
com.linkedin.android,2,1
