time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-23 00:00:00+00:00,13,11,45,28
2026-03-24 00:00:00+00:00,8,8,24,19
2026-03-25 00:00:00+00:00,4,4,20,19
2026-03-26 00:00:00+00:00,12,9,32,23
2026-03-27 00:00:00+00:00,10,5,11,9
2026-03-28 00:00:00+00:00,12,8,6,5
2026-03-29 00:00:00+00:00,11,7,6,6
2026-03-30 00:00:00+00:00,19,13,15,13
2026-03-31 00:00:00+00:00,14,6,36,22
2026-04-01 00:00:00+00:00,17,13,36,17
2026-04-02 00:00:00+00:00,15,11,31,12
2026-04-03 00:00:00+00:00,23,13,19,13
2026-04-04 00:00:00+00:00,7,6,17,13
2026-04-05 00:00:00+00:00,13,9,13,8
