referrer,views_total,views_unique
Google,174,81
github.com,12,8
away.vk.com,8,1
time-series-features.gitbook.io,7,7
Bing,7,5
chatgpt.com,4,1
skyway.porsche.com,3,2
statics.teams.cdn.office.net,3,2
cran.r-project.org,3,2
perplexity.ai,3,1
