referrer,views_total,views_unique
Google,152,77
github.com,20,9
away.vk.com,12,1
time-series-features.gitbook.io,9,9
Bing,8,6
pypi.org,8,6
statics.teams.cdn.office.net,5,4
cn.bing.com,5,3
chatgpt.com,5,2
link.springer.com,4,2
