time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-12-02 00:00:00+00:00,4.0,4.0,23,14
2024-12-03 00:00:00+00:00,2.0,2.0,23,15
2024-12-04 00:00:00+00:00,3.0,3.0,35,23
2024-12-05 00:00:00+00:00,,,23,20
2024-12-06 00:00:00+00:00,2.0,2.0,21,17
2024-12-07 00:00:00+00:00,,,16,9
2024-12-08 00:00:00+00:00,4.0,3.0,15,11
2024-12-09 00:00:00+00:00,3.0,1.0,32,20
2024-12-10 00:00:00+00:00,1.0,1.0,11,10
2024-12-11 00:00:00+00:00,5.0,4.0,30,15
2024-12-12 00:00:00+00:00,3.0,3.0,22,13
2024-12-13 00:00:00+00:00,2.0,2.0,19,9
2024-12-14 00:00:00+00:00,1.0,1.0,17,6
2024-12-15 00:00:00+00:00,3.0,1.0,11,6
