referrer,views_total,views_unique
Google,111,68
github.com,30,18
time-series-features.gitbook.io,9,7
Bing,7,2
juliahub.com,3,3
link.springer.com,2,2
pypi.org,2,2
ecosia.org,2,2
opentimeseries.com,2,1
yandex.ru,2,1
