referrer,views_total,views_unique
Google,94,51
Bing,20,12
github.com,17,14
chatgpt.com,4,3
doubao.com,4,3
teams.public.onecdn.static.microsoft,4,1
link.springer.com,3,3
e.mail.ru,3,1
medium.com,2,2
DuckDuckGo,1,1
