time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-02-18 00:00:00+00:00,3.0,3.0,87,13
2024-02-19 00:00:00+00:00,4.0,4.0,64,24
2024-02-20 00:00:00+00:00,4.0,4.0,95,26
2024-02-21 00:00:00+00:00,6.0,6.0,84,24
2024-02-22 00:00:00+00:00,4.0,4.0,47,21
2024-02-23 00:00:00+00:00,4.0,4.0,69,15
2024-02-24 00:00:00+00:00,5.0,5.0,32,9
2024-02-25 00:00:00+00:00,3.0,3.0,25,10
2024-02-26 00:00:00+00:00,7.0,6.0,27,17
2024-02-27 00:00:00+00:00,4.0,4.0,72,17
2024-02-28 00:00:00+00:00,2.0,2.0,53,25
2024-02-29 00:00:00+00:00,3.0,3.0,73,24
2024-03-01 00:00:00+00:00,6.0,6.0,39,14
2024-03-02 00:00:00+00:00,,,38,8
