referrer,views_total,views_unique
Google,185,104
github.com,55,22
pypi.org,28,7
time-series-features.gitbook.io,14,10
chatgpt.com,4,2
sktime.net,2,2
Bing,2,2
link.springer.com,2,1
ftp.gwdg.de,2,1
moma.corp.google.com,2,1
