referrer,views_total,views_unique
Google,268,98
github.com,75,19
Bing,17,5
time-series-features.gitbook.io,10,7
search.brave.com,7,1
link.springer.com,5,4
sktime.net,2,2
pypi.org,2,2
opentimeseries.com,2,1
yandex.by,2,1
