referrer,views_total,views_unique
Google,63,41
Bing,21,9
github.com,10,10
time-series-features.gitbook.io,6,6
teams.public.onecdn.static.microsoft,5,1
link.springer.com,3,2
DuckDuckGo,1,1
chatgpt.com,1,1
cran.r-project.org,1,1
perplexity.ai,1,1
