referrer,views_total,views_unique
Google,161,91
github.com,18,9
time-series-features.gitbook.io,11,10
away.vk.com,10,1
pypi.org,9,7
Bing,7,5
statics.teams.cdn.office.net,5,4
cn.bing.com,5,3
link.springer.com,4,2
cran.r-project.org,3,2
