referrer,views_total,views_unique
Google,304,94
github.com,86,25
time-series-features.gitbook.io,38,14
mail.google.com,17,1
Bing,15,4
paperswithcode.com,9,2
pypi.org,8,4
opentimeseries.com,7,3
statics.teams.cdn.office.net,5,2
aeon-toolkit.org,2,1
