referrer,views_total,views_unique
Google,111,64
github.com,62,32
pypi.org,45,8
link.springer.com,27,4
time-series-features.gitbook.io,20,12
juliahub.com,20,6
DuckDuckGo,15,3
Bing,11,5
rdrr.io,11,2
pub.towardsai.net,8,1
